### CHAN1_mV;CHAN2_mV;CHAN3_mV;CHAN4_mV;CHAN5_mV;CHAN6_mV;CHAN7_mV;CHAN8_mV;local_time_us;LOCAL_TIME
-0.484467;-0.502586;-0.434875;-0.466824;-0.482082;-0.409603;-0.480175;-0.485897;19196028.000000
-0.482082;-0.506878;-0.432968;-0.467777;-0.480175;-0.414371;-0.481129;-0.487328;19197030.000000
-0.483513;-0.504494;-0.437260;-0.466347;-0.485897;-0.410557;-0.479698;-0.486374;19198032.000000
-0.484943;-0.502586;-0.434399;-0.466824;-0.481606;-0.409126;-0.481129;-0.485420;19199032.000000
-0.483990;-0.502586;-0.433922;-0.463486;-0.483513;-0.412464;-0.483513;-0.484467;19200032.000000
-0.484467;-0.504017;-0.437737;-0.463963;-0.483990;-0.412941;-0.481606;-0.485897;19201032.000000
-0.482082;-0.502110;-0.438213;-0.464439;-0.479698;-0.413895;-0.483513;-0.483513;19202032.000000
-0.486851;-0.500202;-0.434875;-0.463486;-0.483036;-0.410080;-0.484943;-0.482559;19203034.000000
-0.491142;-0.504494;-0.436783;-0.464439;-0.486374;-0.408649;-0.483513;-0.483990;19204034.000000
-0.483990;-0.506401;-0.437260;-0.466347;-0.486851;-0.412464;-0.483513;-0.482559;19205036.000000
-0.478745;-0.505924;-0.438213;-0.468254;-0.489235;-0.413895;-0.480175;-0.485897;19206036.000000
-0.482559;-0.503540;-0.439644;-0.471115;-0.489235;-0.414371;-0.481129;-0.483036;19207036.000000
-0.483990;-0.503063;-0.442505;-0.466824;-0.485420;-0.409603;-0.483513;-0.482559;19208036.000000
-0.483513;-0.504017;-0.439167;-0.468254;-0.485897;-0.411034;-0.481606;-0.482559;19209038.000000
-0.483990;-0.505924;-0.435352;-0.468254;-0.484943;-0.411034;-0.480652;-0.482559;19210040.000000
-0.483513;-0.505447;-0.437737;-0.467777;-0.478268;-0.411987;-0.478745;-0.483990;19211040.000000
-0.483990;-0.504494;-0.436783;-0.465870;-0.481129;-0.415325;-0.476360;-0.489712;19212040.000000
-0.482559;-0.502110;-0.437260;-0.467777;-0.481606;-0.416279;-0.480652;-0.487328;19213040.000000
-0.484943;-0.500202;-0.436783;-0.465870;-0.482082;-0.414371;-0.479698;-0.481606;19214040.000000
-0.482082;-0.504971;-0.434399;-0.466824;-0.483513;-0.411510;-0.481129;-0.482082;19215076.000000
-0.483513;-0.506401;-0.436306;-0.464439;-0.485897;-0.412941;-0.480175;-0.481129;19216068.000000
-0.483513;-0.504017;-0.435829;-0.464439;-0.484467;-0.411987;-0.482559;-0.481606;19217044.000000
-0.484943;-0.501633;-0.435829;-0.467777;-0.480175;-0.412464;-0.484467;-0.487328;19218044.000000
-0.482559;-0.502110;-0.435352;-0.465393;-0.480175;-0.414371;-0.484467;-0.488758;19219044.000000
-0.481129;-0.501633;-0.435352;-0.463486;-0.483036;-0.411034;-0.482559;-0.487328;19220046.000000
-0.485897;-0.503540;-0.435829;-0.463009;-0.488281;-0.409603;-0.486851;-0.484467;19221064.000000
-0.485897;-0.506878;-0.435829;-0.463963;-0.484467;-0.411987;-0.480652;-0.485420;19222048.000000
-0.482559;-0.504494;-0.438213;-0.470638;-0.484467;-0.411034;-0.480175;-0.484943;19223048.000000
-0.488281;-0.502110;-0.437260;-0.470161;-0.483513;-0.410080;-0.479221;-0.484467;19224048.000000
-0.485897;-0.506878;-0.437260;-0.469208;-0.482082;-0.415802;-0.480652;-0.480175;19225048.000000
-0.484943;-0.504971;-0.439644;-0.468254;-0.486851;-0.411987;-0.484467;-0.482559;19226048.000000
-0.482559;-0.507355;-0.442505;-0.470638;-0.485897;-0.411034;-0.480652;-0.484943;19227050.000000
-0.481129;-0.506401;-0.442982;-0.465870;-0.485897;-0.412941;-0.479221;-0.484467;19228052.000000
-0.486374;-0.501156;-0.440121;-0.467777;-0.487804;-0.410557;-0.482559;-0.483990;19229060.000000
-0.483513;-0.502586;-0.439167;-0.470161;-0.485897;-0.411987;-0.483036;-0.482082;19230052.000000
-0.482082;-0.503540;-0.440598;-0.464916;-0.484943;-0.414848;-0.481129;-0.486374;19231052.000000
-0.482082;-0.502110;-0.439644;-0.464439;-0.484467;-0.417233;-0.486851;-0.483513;19232052.000000
-0.480652;-0.500202;-0.435829;-0.466824;-0.483990;-0.410557;-0.486851;-0.482559;19233054.000000
